Trades,Data,Order,Stocks,USD,BLBD,"2024-10-22, 11:57:37",60,43.13,43.37,-2587.8,-1.00432,2588.80432,0,14.4,O,
Trades,Data,Order,Stocks,USD,BLBD,"2025-03-10, 9:54:35",-60,34.335,33.65,2060.1,-1.06999078,-2588.80432,-529.774311,41.1,C,
Trades,SubTotal,,Stocks,USD,BLBD,,0,,,-527.7,-2.07431078,0,-529.774311,55.5,,
Trades,Data,Order,Stocks,USD,BTI,"2024-10-04, 12:22:53",33,35.205,35.29,-1161.765,-1.002376,1162.767376,0,2.805,O;P,
Trades,SubTotal,,Stocks,USD,BTI,,33,,,-1161.765,-1.002376,1162.767376,0,2.805,,
Trades,Data,Order,Stocks,USD,BX,"2024-10-04, 12:26:41",12,150.605,151.92,-1807.26,-1.000864,1808.260864,0,15.78,O;P,
Trades,SubTotal,,Stocks,USD,BX,,12,,,-1807.26,-1.000864,1808.260864,0,15.78,,
Trades,Data,Order,Stocks,USD,CAT,"2024-09-09, 10:23:24",3,334.5,334.04,-1003.5,-1.000156,1004.500156,0,-1.38,O,
Trades,SubTotal,,Stocks,USD,CAT,,3,,,-1003.5,-1.000156,1004.500156,0,-1.38,,
Trades,Data,Order,Stocks,USD,DXJ,"2024-09-09, 10:24:30",6,101.65,101.53,-609.9,-1.000312,610.900312,0,-0.72,O,
Trades,SubTotal,,Stocks,USD,DXJ,,6,,,-609.9,-1.000312,610.900312,0,-0.72,,
Trades,Data,Order,Stocks,USD,EMXC,"2024-09-09, 10:30:17",9,59,59.1,-531,-1.000468,532.000468,0,0.9,O,
Trades,SubTotal,,Stocks,USD,EMXC,,9,,,-531,-1.000468,532.000468,0,0.9,,
Trades,Data,Order,Stocks,USD,GD,"2025-01-28, 12:50:27",6,264.92,262.57,-1589.52,-1.000276,1590.520276,0,-14.1,O;P,
Trades,SubTotal,,Stocks,USD,GD,,6,,,-1589.52,-1.000276,1590.520276,0,-14.1,,
Trades,Data,Order,Stocks,USD,GE,"2024-09-09, 10:13:31",3,164,165.35,-492,-1.000156,493.000156,0,4.05,O,
Trades,SubTotal,,Stocks,USD,GE,,3,,,-492,-1.000156,493.000156,0,4.05,,
Trades,Data,Order,Stocks,USD,IGPT,"2024-12-12, 10:32:27",33,48.09,47.83,-1586.97,-1.002376,1587.972376,0,-8.58,O,
Trades,SubTotal,,Stocks,USD,IGPT,,33,,,-1586.97,-1.002376,1587.972376,0,-8.58,,
Trades,Data,Order,Stocks,USD,LLY,"2024-11-04, 14:02:44",6,806,806.14,-4836,-1.000288,4837.000288,0,0.84,O,
Trades,SubTotal,,Stocks,USD,LLY,,6,,,-4836,-1.000288,4837.000288,0,0.84,,
Trades,Data,Order,Stocks,USD,LRCX,"2024-09-09, 10:19:00",1,736.2,734.31,-736.2,-1.000052,737.200052,0,-1.89,O,
Trades,SubTotal,,Stocks,USD,LRCX,,1,,,-736.2,-1.000052,737.200052,0,-1.89,,
Trades,Data,Order,Stocks,USD,MCHI,"2024-10-04, 12:12:47",27,56.525,57,-1526.175,-1.001944,1527.176944,0,12.825,O;P,
Trades,SubTotal,,Stocks,USD,MCHI,,27,,,-1526.175,-1.001944,1527.176944,0,12.825,,
Trades,Data,Order,Stocks,USD,MSFT,"2024-10-31, 15:35:08",6,409,406.35,-2454,-1.000288,2455.000288,0,-15.9,O,
Trades,SubTotal,,Stocks,USD,MSFT,,6,,,-2454,-1.000288,2455.000288,0,-15.9,,
Trades,Data,Order,Stocks,USD,NFLX,"2024-12-12, 10:06:11",2.4,927.4266667,925.55,-2225.824,-1.0001728,2226.824173,0,-4.504,FPA;O;P,
Trades,SubTotal,,Stocks,USD,NFLX,,2.4,,,-2225.824,-1.0001728,2226.824173,0,-4.504,,
Trades,Data,Order,Stocks,USD,NVDA,"2025-01-30, 12:37:48",4.2,119.7795238,124.65,-503.074,-1.0001932,504.0741932,0,20.456,IM;O;P;RPA,
Trades,SubTotal,,Stocks,USD,NVDA,,4.2,,,-503.074,-1.0001932,504.0741932,0,20.456,,
Trades,Data,Order,Stocks,USD,RIO,"2024-09-09, 11:21:08",9,60,60.01,-540,-1.000468,541.000468,0,0.09,O,
Trades,SubTotal,,Stocks,USD,RIO,,9,,,-540,-1.000468,541.000468,0,0.09,,
Trades,Data,Order,Stocks,USD,TGT,"2024-09-09, 10:15:43",6,152.5,150.59,-915,-1.000312,916.000312,0,-11.46,O,
Trades,SubTotal,,Stocks,USD,TGT,,6,,,-915,-1.000312,916.000312,0,-11.46,,
Trades,Data,Order,Stocks,USD,TIP,"2024-10-04, 12:17:26",60,109.505,109.39,-6570.3,-1.00432,6571.30432,0,-6.9,O;P,
Trades,SubTotal,,Stocks,USD,TIP,,60,,,-6570.3,-1.00432,6571.30432,0,-6.9,,
Trades,Data,Order,Stocks,USD,TSLA,"2024-12-06, 9:48:32",10,376.1797,389.22,-3761.797,-1.0006,3762.7976,0,130.403,IM;O;P,
Trades,Data,Order,Stocks,USD,TSLA,"2025-03-10, 9:41:48",-10,246.53,222.15,2465.3,-1.07065534,-3762.7976,-1298.568256,243.8,C,
Trades,SubTotal,,Stocks,USD,TSLA,,0,,,-1296.497,-2.07125534,0,-1298.568256,374.203,,
Trades,Data,Order,Stocks,USD,TSM,"2024-09-09, 9:55:58",6,161.3,162.78,-967.8,-1.000312,968.800312,0,8.88,O,
Trades,SubTotal,,Stocks,USD,TSM,,6,,,-967.8,-1.000312,968.800312,0,8.88,,
Trades,Data,Order,Stocks,USD,VKTX,"2025-01-28, 12:51:31",33,33.74,34.32,-1113.42,-1.001518,1114.421518,0,19.14,O,
Trades,SubTotal,,Stocks,USD,VKTX,,33,,,-1113.42,-1.001518,1114.421518,0,19.14,,
Trades,Total,,Stocks,USD,,,,,,-41194.209,-28.16627732,39394.03271,-1828.342567,479.763,,
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,,Proceeds,Comm in USD,,,MTM in USD,Code,
Trades,Data,Order,Forex,JPY,USD.JPY,"2025-03-20, 23:30:00",-2,149.06,,298.12,0,,,-0.003371,AFx,
Trades,Data,Order,Forex,JPY,USD.JPY,"2025-03-20, 23:30:00","-2,497",148.993,,372035.521,0,,,-5.329302,AFx,
Trades,Data,Order,Forex,JPY,USD.JPY,"2025-03-21, 17:00:00",0.00348009,149.4214252,,-0.520000008,0,,,-0.000003,,
Trades,Data,Order,Forex,JPY,USD.JPY,"2025-03-21, 17:00:00",0.23782966,149.354793,,-35.52099994,0,,,-0.000068,,
Trades,SubTotal,,Forex,JPY,USD.JPY,,-2498.75869,,,372297.6,0,,,-5.332744,,
Trades,Total,,Forex,JPY,,,,,,372297.6,0,,,-5.332744,,
Trades,Total,,Forex,USD,,,,,,2493.425946,0,,,-5.332744,,
Trades,Data,Order,Forex,USD,EUR.USD,"2024-09-09, 10:18:14",3,1.10405,,-3.31215,0,,,-0.00165,AFx,
Trades,Data,Order,Forex,USD,EUR.USD,"2024-09-09, 10:18:14",283.7,1.10415,,-313.247355,0,,,-0.184405,AFx,
Trades,Data,Order,Forex,USD,EUR.USD,"2024-09-09, 17:00:00",0.0052,1.10383105,,-0.005739921,0,,,-0.000002,,
Trades,Data,Order,Forex,USD,EUR.USD,"2024-09-10, 6:56:24","1,276.40",1.10395,,-1409.08178,0,,,-2.48898,AFx,
Trades,Data,Order,Forex,USD,EUR.USD,"2024-09-10, 6:56:24",3,1.1039,,-3.3117,0,,,-0.0057,AFx,
Trades,Data,Order,Forex,USD,EUR.USD,"2024-09-10, 17:00:00",-0.02,1.1016694,,0.022033388,0,,,-0.000007,,
Trades,Data,Order,Forex,USD,EUR.USD,"2024-10-22, 11:58:37",3,1.08075,,-3.24225,0,,,-0.00255,AFx,
Trades,Data,Order,Forex,USD,EUR.USD,"2024-10-22, 11:58:37","1,372.80",1.08085,,-1483.79088,0,,,-1.30416,AFx,
Trades,Data,Order,Forex,USD,EUR.USD,"2025-03-21, 9:31:50","2,089.30",1.08353,,-2263.819229,0,,,-4.241279,AFx,
Trades,SubTotal,,Forex,USD,EUR.USD,,5031.1852,,,-5479.789051,0,,,-8.228733,,
Trades,Total,,Forex,USD,,,,,,-5479.789051,0,,,-8.228733,,
Corporate Actions,Header,Asset Category,Currency,Report Date,Date/Time,Description,Quantity,Proceeds,Value,Realized P/L,Code,,,,,
Corporate Actions,Data,Stocks,EUR,2024-11-14,"2024-11-13, 20:25:00","SHELL(GB00BP6MXD84) Dividend Rights Issue  1 for 1 (SHELL.DVR, SHELL PLC - DIVIDEND RIGHTS, NL0015002AR9)",42,0,0,0,,,,,,
Corporate Actions,Data,Stocks,EUR,2024-12-19,"2024-12-19, 20:20:00","SHELL.DVR(NL0015002AR9) Expire Dividend Right (SHELL.DVR, SHELL PLC - DIVIDEND RIGHTS, NL0015002AR9)",-42,0,0,0,,,,,,
Corporate Actions,Data,Stocks,EUR,2025-02-13,"2025-02-12, 20:25:00","SHELL(GB00BP6MXD84) Dividend Rights Issue  1 for 1 (SHELL.DRS, SHELL PLC - DIVIDEND RIGHTS, NL0015002E16)",42,0,0,0,,,,,,
Corporate Actions,Data,Stocks,EUR,2025-03-25,"2025-03-24, 20:20:00","SHELL.DRS(NL0015002E16) Expire Dividend Right (SHELL.DRS, SHELL PLC - DIVIDEND RIGHTS, NL0015002E16)",-42,0,0,0,,,,,,
Corporate Actions,Data,Total,,,,,,0,0,0,,,,,,
Corporate Actions,Data,Total in USD,,,,,,0,0,0,,,,,,
Corporate Actions,Data,Stocks,USD,2024-10-03,"2024-10-02, 20:25:00","LRCX(US5128071082) Split 10 for 1 (LRCX, LAM RESEARCH CORP, US5128073062)",10,0,0,0,,,,,,
Corporate Actions,Data,Stocks,USD,2024-10-03,"2024-10-02, 20:25:00","LRCX(US5128071082) Split 10 for 1 (LRCX.OLD, LAM RESEARCH CORP, US5128071082)",-1,0,0,0,,,,,,
Corporate Actions,Data,Total,,,,,,0,0,0,,,,,,
Deposits & Withdrawals,Header,Currency,Settle Date,Description,Amount,,,,,,,,,,,
Deposits & Withdrawals,Data,USD,2024-09-06,Electronic Fund Transfer,19280,,,,,,,,,,,
Deposits & Withdrawals,Data,USD,2024-09-27,Electronic Fund Transfer,20100,,,,,,,,,,,
Deposits & Withdrawals,Data,USD,2024-10-01,Electronic Fund Transfer,19000,,,,,,,,,,,
Deposits & Withdrawals,Data,USD,2024-12-18,Commission Adjustment (Consolidated Audit Trail Fee Refund),0.01,,,,,,,,,,,
Deposits & Withdrawals,Data,USD,2025-03-17,Electronic Fund Transfer,11350,,,,,,,,,,,
Deposits & Withdrawals,Data,Total,,,69730.01,,,,,,,,,,,
Fees,Header,Subtitle,Currency,Date,Description,Amount,,,,,,,,,,
Fees,Data,Advisor Fees,USD,2024-10-01,"FA Fee: Percent of Equity, Posted Monthly",-20.04,,,,,,,,,,
Fees,Data,Advisor Fees,USD,2024-10-03,FA Fee: Percentage of Quarterly Profit,-69.4,,,,,,,,,,
Fees,Data,Advisor Fees,USD,2024-11-01,"FA Fee: Percent of Equity, Posted Monthly",-79.88,,,,,,,,,,
Fees,Data,Advisor Fees,USD,2024-12-02,"FA Fee: Percent of Equity, Posted Monthly",-69.63,,,,,,,,,,
Fees,Data,Advisor Fees,USD,2025-01-02,"FA Fee: Percent of Equity, Posted Monthly",-74.41,,,,,,,,,,
Fees,Data,Advisor Fees,USD,2025-02-03,"FA Fee: Percent of Equity, Posted Monthly",-74.21,,,,,,,,,,
Fees,Data,Advisor Fees,USD,2025-03-03,"FA Fee: Percent of Equity, Posted Monthly",-67.17,,,,,,,,,,
Fees,Data,Total,,,,-454.74,,,,,,,,,,
Fees,Data,Other Fees,USD,2025-02-06,BTI(US1104481072) Cash Dividend USD 0.730435 per Share - FEE,-0.33,,,,,,,,,,
Fees,Data,Total,,,,-0.33,,,,,,,,,,
Dividends,Header,Currency,Date,Description,Amount,,,,,,,,,,,
Dividends,Data,EUR,2024-12-19,SHELL.DVR(NL0015002AR9) Expire Dividend Right (Ordinary Dividend),13.7,,,,,,,,,,,
Dividends,Data,EUR,2025-03-24,SHELL.DRS(NL0015002E16) Expire Dividend Right (Ordinary Dividend),13.92,,,,,,,,,,,
Dividends,Data,EUR,2025-03-24,SHELL.DRS(NL0015002E16) Expire Dividend Right - REVERSAL (Ordinary Dividend),-13.92,,,,,,,,,,,
Dividends,Data,EUR,2025-03-24,SHELL.DRS(NL0015002E16) Expire Dividend Right (Ordinary Dividend),13.92,,,,,,,,,,,
Dividends,Data,Total,,,27.62,,,,,,,,,,,
Dividends,Data,Total in USD,,,29.219774,,,,,,,,,,,
Dividends,Data,USD,2024-09-27,DXJ(US97717W8516) Cash Dividend USD 0.135 per Share (Ordinary Dividend),0.81,,,,,,,,,,,
Dividends,Data,USD,2024-09-30,AVGO(US11135F1012) Cash Dividend USD 0.53 per Share (Ordinary Dividend),4.77,,,,,,,,,,,
Dividends,Data,USD,2024-10-01,LRCX(US5128071082) Cash Dividend USD 2.30 per Share (Ordinary Dividend),2.3,,,,,,,,,,,
Dividends,Data,USD,2024-10-09,TSM(US8740391003) Cash Dividend USD 0.624826 per Share (Ordinary Div - NRA Withholding Exempt),3.75,,,,,,,,,,,
Dividends,Data,USD,2024-10-25,GE(US3696043013) Cash Dividend USD 0.28 per Share (Ordinary Dividend),0.84,,,,,,,,,,,
Dividends,Data,USD,2024-11-04,BX(US09260D1072) Cash Dividend USD 0.86 per Share (Ordinary Dividend),10.32,,,,,,,,,,,
Dividends,Data,USD,2024-11-06,TIP(US4642871762) Cash Dividend USD 0.089026 per Share (Ordinary Dividend),5.34,,,,,,,,,,,
Dividends,Data,USD,2024-11-07,ASML(USN070592100) Cash Dividend USD 1.641356 per Share (Ordinary Dividend),9.85,,,,,,,,,,,
Dividends,Data,USD,2024-11-20,CAT(US1491231015) Cash Dividend USD 1.41 per Share (Ordinary Dividend),4.23,,,,,,,,,,,
Dividends,Data,USD,2024-12-05,TIP(US4642871762) Cash Dividend USD 0.189903 per Share (Ordinary Dividend),11.39,,,,,,,,,,,
Dividends,Data,USD,2024-12-10,LLY(US5324571083) Cash Dividend USD 1.30 per Share (Ordinary Dividend),7.8,,,,,,,,,,,
Dividends,Data,USD,2024-12-10,TGT(US87612E1064) Cash Dividend USD 1.12 per Share (Ordinary Dividend),6.72,,,,,,,,,,,
Dividends,Data,USD,2024-12-12,MSFT(US5949181045) Cash Dividend USD 0.83 per Share (Ordinary Dividend),4.98,,,,,,,,,,,
Dividends,Data,USD,2024-12-20,EMXC(US46434G7640) Cash Dividend USD 0.999908 per Share (Ordinary Dividend),9,,,,,,,,,,,
Dividends,Data,USD,2024-12-20,MCHI(US46429B6719) Cash Dividend USD 0.891074 per Share (Ordinary Dividend),24.06,,,,,,,,,,,
Dividends,Data,USD,2024-12-23,TIP(US4642871762) Cash Dividend USD 0.160303 per Share (Ordinary Dividend),9.62,,,,,,,,,,,
Dividends,Data,USD,2024-12-30,DXJ(US97717W8516) Cash Dividend USD 2.88329 per Share (Ordinary Dividend),17.3,,,,,,,,,,,
Dividends,Data,USD,2024-12-31,AVGO(US11135F1012) Cash Dividend USD 0.59 per Share (Ordinary Dividend),5.31,,,,,,,,,,,
Dividends,Data,USD,2025-01-07,AIQ(US37954Y6326) Cash Dividend USD 0.010912 per Share (Ordinary Dividend),0.39,,,,,,,,,,,
Dividends,Data,USD,2025-01-08,LRCX(US5128073062) Cash Dividend USD 0.23 per Share (Ordinary Dividend),2.3,,,,,,,,,,,
Dividends,Data,USD,2025-01-09,TSM(US8740391003) Cash Dividend USD 0.608106 per Share (Ordinary Div - NRA Withholding Exempt),3.65,,,,,,,,,,,
Dividends,Data,USD,2025-01-27,GE(US3696043013) Cash Dividend USD 0.28 per Share (Ordinary Dividend),0.84,,,,,,,,,,,
Dividends,Data,USD,2025-02-06,BTI(US1104481072) Cash Dividend USD 0.730435 per Share (Ordinary Dividend),24.1,,,,,,,,,,,
Dividends,Data,USD,2025-02-18,BX(US09260D1072) Cash Dividend USD 1.44 per Share (Ordinary Dividend),17.28,,,,,,,,,,,
Dividends,Data,USD,2025-02-19,ASML(USN070592100) Cash Dividend USD 1.570464 per Share (Ordinary Dividend),9.42,,,,,,,,,,,
Dividends,Data,USD,2025-02-20,CAT(US1491231015) Cash Dividend USD 1.41 per Share (Ordinary Dividend),4.23,,,,,,,,,,,
Dividends,Data,USD,2025-03-03,TGT(US87612E1064) Cash Dividend USD 1.12 per Share (Ordinary Dividend),6.72,,,,,,,,,,,
Dividends,Data,USD,2025-03-10,LLY(US5324571083) Cash Dividend USD 1.50 per Share (Ordinary Dividend),9,,,,,,,,,,,
Dividends,Data,USD,2025-03-13,MSFT(US5949181045) Cash Dividend USD 0.83 per Share (Ordinary Dividend),4.98,,,,,,,,,,,
Dividends,Data,USD,2025-03-31,AVGO(US11135F1012) Cash Dividend USD 0.59 per Share (Ordinary Dividend),5.31,,,,,,,,,,,
Dividends,Data,Total,,,226.61,,,,,,,,,,,
Dividends,Data,Total Dividends in USD,,,255.829774,,,,,,,,,,,
Withholding Tax,Header,Currency,Date,Description,Amount,Code,,,,,,,,,,
Withholding Tax,Data,USD,2024-09-27,DXJ(US97717W8516) Cash Dividend USD 0.135 per Share - US Tax,-0.2,,,,,,,,,,,
Withholding Tax,Data,USD,2024-09-30,AVGO(US11135F1012) Cash Dividend USD 0.53 per Share - US Tax,-1.19,,,,,,,,,,,
Withholding Tax,Data,USD,2024-10-01,LRCX(US5128071082) Cash Dividend USD 2.30 per Share - US Tax,-0.58,,,,,,,,,,,
Withholding Tax,Data,USD,2024-10-09,TSM(US8740391003) Cash Dividend USD 0.624826 per Share - TW Tax,-0.79,,,,,,,,,,,
Withholding Tax,Data,USD,2024-10-25,GE(US3696043013) Cash Dividend USD 0.28 per Share - US Tax,-0.21,,,,,,,,,,,
Withholding Tax,Data,USD,2024-11-04,BX(US09260D1072) Cash Dividend USD 0.86 per Share - US Tax,-2.58,,,,,,,,,,,
Withholding Tax,Data,USD,2024-11-04,BX(US09260D1072) Cash Dividend USD 0.86 per Share - US Tax,2.58,,,,,,,,,,,
Withholding Tax,Data,USD,2024-11-04,BX(US09260D1072) Cash Dividend USD 0.86 per Share - US Tax,-1.19,,,,,,,,,,,
Withholding Tax,Data,USD,2024-11-06,TIP(US4642871762) Cash Dividend USD 0.089026 per Share - US Tax,-1.34,,,,,,,,,,,
Withholding Tax,Data,USD,2024-11-06,TIP(US4642871762) Cash Dividend USD 0.089026 per Share - US Tax,1.34,,,,,,,,,,,
Withholding Tax,Data,USD,2024-11-07,ASML(USN070592100) Cash Dividend USD 1.641356 per Share - NL Tax,-1.48,,,,,,,,,,,
Withholding Tax,Data,USD,2024-11-20,CAT(US1491231015) Cash Dividend USD 1.41 per Share - US Tax,-1.06,,,,,,,,,,,
Withholding Tax,Data,USD,2024-12-05,TIP(US4642871762) Cash Dividend USD 0.189903 per Share - US Tax,-2.85,,,,,,,,,,,
Withholding Tax,Data,USD,2024-12-05,TIP(US4642871762) Cash Dividend USD 0.189903 per Share - US Tax,2.85,,,,,,,,,,,
Withholding Tax,Data,USD,2024-12-10,LLY(US5324571083) Cash Dividend USD 1.30 per Share - US Tax,-1.95,,,,,,,,,,,
Withholding Tax,Data,USD,2024-12-10,TGT(US87612E1064) Cash Dividend USD 1.12 per Share - US Tax,-1.68,,,,,,,,,,,
Withholding Tax,Data,USD,2024-12-12,MSFT(US5949181045) Cash Dividend USD 0.83 per Share - US Tax,-1.25,,,,,,,,,,,
Withholding Tax,Data,USD,2024-12-20,EMXC(US46434G7640) Cash Dividend USD 0.999908 per Share - US Tax,-2.25,,,,,,,,,,,
Withholding Tax,Data,USD,2024-12-20,MCHI(US46429B6719) Cash Dividend USD 0.891074 per Share - US Tax,-6.02,,,,,,,,,,,
Withholding Tax,Data,USD,2024-12-20,MCHI(US46429B6719) Cash Dividend USD 0.891074 per Share - US Tax,6.02,,,,,,,,,,,
Withholding Tax,Data,USD,2024-12-20,MCHI(US46429B6719) Cash Dividend USD 0.891074 per Share - US Tax,-6.01,,,,,,,,,,,
Withholding Tax,Data,USD,2024-12-23,TIP(US4642871762) Cash Dividend USD 0.160303 per Share - US Tax,-2.41,,,,,,,,,,,
Withholding Tax,Data,USD,2024-12-23,TIP(US4642871762) Cash Dividend USD 0.160303 per Share - US Tax,2.41,,,,,,,,,,,
Withholding Tax,Data,USD,2024-12-30,DXJ(US97717W8516) Cash Dividend USD 2.88329 per Share - US Tax,-4.33,,,,,,,,,,,
Withholding Tax,Data,USD,2024-12-30,DXJ(US97717W8516) Cash Dividend USD 2.88329 per Share - US Tax,4.33,,,,,,,,,,,
Withholding Tax,Data,USD,2024-12-30,DXJ(US97717W8516) Cash Dividend USD 2.88329 per Share - US Tax,-4.32,,,,,,,,,,,
Withholding Tax,Data,USD,2024-12-31,AVGO(US11135F1012) Cash Dividend USD 0.59 per Share - US Tax,-1.33,,,,,,,,,,,
Withholding Tax,Data,USD,2025-01-07,AIQ(US37954Y6326) Cash Dividend USD 0.010912 per Share - US Tax,-0.1,,,,,,,,,,,
Withholding Tax,Data,USD,2025-01-08,LRCX(US5128073062) Cash Dividend USD 0.23 per Share - US Tax,-0.58,,,,,,,,,,,
Withholding Tax,Data,USD,2025-01-09,TSM(US8740391003) Cash Dividend USD 0.608106 per Share - TW Tax,-0.77,,,,,,,,,,,
Withholding Tax,Data,USD,2025-01-27,GE(US3696043013) Cash Dividend USD 0.28 per Share - US Tax,-0.21,,,,,,,,,,,
Withholding Tax,Data,USD,2025-02-18,BX(US09260D1072) Cash Dividend USD 1.44 per Share - US Tax,-4.32,,,,,,,,,,,
Withholding Tax,Data,USD,2025-02-19,ASML(USN070592100) Cash Dividend USD 1.570464 per Share - NL Tax,-1.41,,,,,,,,,,,
Withholding Tax,Data,USD,2025-02-20,CAT(US1491231015) Cash Dividend USD 1.41 per Share - US Tax,-1.06,,,,,,,,,,,
Withholding Tax,Data,USD,2025-03-03,TGT(US87612E1064) Cash Dividend USD 1.12 per Share - US Tax,-1.68,,,,,,,,,,,
Withholding Tax,Data,USD,2025-03-10,LLY(US5324571083) Cash Dividend USD 1.50 per Share - US Tax,-2.25,,,,,,,,,,,
Withholding Tax,Data,USD,2025-03-13,MSFT(US5949181045) Cash Dividend USD 0.83 per Share - US Tax,-1.25,,,,,,,,,,,
Withholding Tax,Data,USD,2025-03-31,AVGO(US11135F1012) Cash Dividend USD 0.59 per Share - US Tax,-1.33,,,,,,,,,,,
Withholding Tax,Data,Total,,,-40.45,,,,,,,,,,,
Interest,Header,Currency,Date,Description,Amount,,,,,,,,,,,
Interest,Data,USD,2024-10-03,USD Credit Interest for Sep-2024,4.81,,,,,,,,,,,
Interest,Data,USD,2024-11-05,USD Credit Interest for Oct-2024,60.05,,,,,,,,,,,
Interest,Data,USD,2024-12-04,USD Credit Interest for Nov-2024,25.05,,,,,,,,,,,
Interest,Data,USD,2025-01-06,USD Credit Interest for Dec-2024,11.72,,,,,,,,,,,
Interest,Data,USD,2025-02-05,USD Credit Interest for Jan-2025,4.75,,,,,,,,,,,
Interest,Data,USD,2025-02-05,USD IBKR Managed Securities (SYEP) Interest for Jan-2025,0.17,,,,,,,,,,,
Interest,Data,USD,2025-03-05,USD IBKR Managed Securities (SYEP) Interest for Feb-2025,0.38,,,,,,,,,,,
Interest,Data,Total,,,106.93,,,,,,,,,,,
Interest Accruals,Header,Currency,Field Name,Field Value,,,,,,,,,,,,
Interest Accruals,Data,Base Currency Summary,Starting Accrual Balance,0,,,,,,,,,,,,
Interest Accruals,Data,Base Currency Summary,Interest Accrued,122.63,,,,,,,,,,,,
Interest Accruals,Data,Base Currency Summary,Accrual Reversal,-106.93,,,,,,,,,,,,
Interest Accruals,Data,Base Currency Summary,FX Translation,0,,,,,,,,,,,,
Interest Accruals,Data,Base Currency Summary,Ending Accrual Balance,15.7,,,,,,,,,,,,
Commission Adjustments,Header,Currency,Date,Description,Amount,Code,,,,,,,,,,
Commission Adjustments,Data,USD,2024-10-09,"Refund (DXJ, 6, 2024-09-09)",1.000312,,,,,,,,,,,
Commission Adjustments,Data,Total,,,1.000312,,,,,,,,,,,
Change in Dividend Accruals,Header,Asset Category,Currency,Symbol,Date,Ex Date,Pay Date,Quantity,Tax,Fee,Gross Rate,Gross Amount,Net Amount,Code,,
Change in Dividend Accruals,Data,Starting Dividend Accruals in USD,,,,,,,,,,,0,,,
Change in Dividend Accruals,Data,Stocks,DKK,NOVd,2025-03-27,2025-03-28,2025-04-01,30,63.98,0,7.9,236.99,173.01,Po,,
Change in Dividend Accruals,Data,Total,,,,,,,63.98,0,,236.99,173.01,,,
Change in Dividend Accruals,Data,Total in USD,,,,,,,9.2854174,0,,34.3943587,25.1089413,,,
Change in Dividend Accruals,Data,Stocks,JPY,4568.T,2025-03-27,2025-03-28,-,100,441,0,30,3000,2559,Po,,
Change in Dividend Accruals,Data,Stocks,JPY,4568.T,2025-03-27,2025-03-28,2025-06-24,100,459,0,30,3000,2541,Po,,
Change in Dividend Accruals,Data,Stocks,JPY,4568.T,2025-03-27,2025-03-28,-,100,-441,0,30,-3000,-2559,Re,,
Change in Dividend Accruals,Data,Total,,,,,,,459,0,,3000,2541,,,
Change in Dividend Accruals,Data,Total in USD,,,,,,,3.0631698,0,,20.0214,16.9582302,,,
Change in Dividend Accruals,Data,Stocks,USD,AIQ,2024-12-27,2024-12-30,2025-01-07,36,0.1,0,0.010912,0.39,0.29,Po,,
Change in Dividend Accruals,Data,Stocks,USD,AIQ,2025-01-07,2024-12-30,2025-01-07,36,-0.1,0,0.010912,-0.39,-0.29,Re,,
Change in Dividend Accruals,Data,Stocks,USD,ASML,2024-10-28,2024-10-29,2024-11-07,6,1.48,0,1.6413568,9.85,8.37,Po,,
Change in Dividend Accruals,Data,Stocks,USD,ASML,2024-11-07,2024-10-29,2024-11-07,6,-1.48,0,1.641356,-9.85,-8.37,Re,,
Change in Dividend Accruals,Data,Stocks,USD,ASML,2025-02-10,2025-02-11,2025-02-19,6,1.43,0,1.585512,9.52,8.09,Po,,
Change in Dividend Accruals,Data,Stocks,USD,ASML,2025-02-10,2025-02-11,2025-02-19,6,1.41,0,1.570464,9.42,8.01,Po,,
Change in Dividend Accruals,Data,Stocks,USD,ASML,2025-02-10,2025-02-11,2025-02-19,6,-1.43,0,1.570464,-9.52,-8.09,Re,,
Change in Dividend Accruals,Data,Stocks,USD,ASML,2025-02-19,2025-02-11,2025-02-19,6,-1.41,0,1.570464,-9.42,-8.01,Re,,
Change in Dividend Accruals,Data,Stocks,USD,AVGO,2024-09-18,2024-09-19,2024-09-30,9,1.19,0,0.53,4.77,3.58,Po,,
Change in Dividend Accruals,Data,Stocks,USD,AVGO,2024-09-30,2024-09-19,2024-09-30,9,-1.19,0,0.53,-4.77,-3.58,Re,,
Change in Dividend Accruals,Data,Stocks,USD,AVGO,2024-12-20,2024-12-23,2024-12-31,9,1.33,0,0.59,5.31,3.98,Po,,
Change in Dividend Accruals,Data,Stocks,USD,AVGO,2024-12-31,2024-12-23,2024-12-31,9,-1.33,0,0.59,-5.31,-3.98,Re,,
Change in Dividend Accruals,Data,Stocks,USD,AVGO,2025-03-19,2025-03-20,2025-03-31,9,1.33,0,0.59,5.31,3.98,Po,,
Change in Dividend Accruals,Data,Stocks,USD,AVGO,2025-03-31,2025-03-20,2025-03-31,9,-1.33,0,0.59,-5.31,-3.98,Re,,
Change in Dividend Accruals,Data,Stocks,USD,BTI,2024-12-19,2024-12-20,2025-02-06,33,0,0.33,0.743059,24.52,24.19,Po,,
Change in Dividend Accruals,Data,Stocks,USD,BTI,2025-02-06,2024-12-20,2025-02-06,33,0,-0.33,0.730435,-24.52,-24.19,Re,,
